latitude,longitude,bright_ti4,acq_date,,,
-14.82991,142.22227,347.9,28,,,
-14.80983,142.2643,350.9,28,,,
-13.38933,141.62744,354.1,28,,,
-14.82944,142.39134,337.3,28,,,
-16.58719,136.84604,341.6,28,,,
-14.84426,142.35522,330.3,28,,,
-16.81778,123.11035,342.6,28,,,
-14.83818,142.24661,335.9,28,,,
-13.46261,141.63316,339.8,28,,,
-14.8286,142.22963,352.7,28,,,
-15.22481,134.43137,367,28,,,
-14.84901,142.35225,336.9,28,,,
-16.85548,142.45964,346.5,28,,,
-14.82795,142.23332,337.1,28,,,
-14.82401,142.25546,346.8,28,,,
-14.82138,142.27026,336,28,,,
-14.85507,142.34178,341.4,28,,,
-14.8436,142.35896,338.2,28,,,
-15.69973,130.76321,355.1,28,,,
-13.45347,143.02888,332.9,28,,,
-13.36911,141.74184,350.9,28,,,
-16.63329,136.69731,343,28,,,
-16.63447,136.71237,343.4,28,,,
-13.36572,141.73749,349,28,,,
-14.65156,135.05907,342.5,28,,,
-14.65265,135.05145,349,28,,,
-14.6476,135.06232,367,28,,,
-14.64813,135.05853,341.9,28,,,
-14.64922,135.05093,347.4,28,,,
-17.98613,126.82801,367,28,,,
-17.98652,126.82384,367,28,,,
-17.98692,126.81969,335.9,28,,,
-17.97985,126.83173,367,28,,,
-17.98026,126.82745,346.7,28,,,
-17.98807,126.82663,338.9,28,,,
-17.9885,126.8224,348.4,28,,,
-17.98177,126.83028,367,28,,,
-17.9822,126.8261,367,28,,,
-17.97589,126.82976,347.4,28,,,
-15.23704,144.76471,343.8,28,,,
-15.23229,144.76376,332.6,28,,,
-15.22654,144.76805,331.8,28,,,
-15.17758,144.71681,346.9,28,,,
-15.17856,144.71158,339.4,28,,,
-15.17284,144.7159,348.5,28,,,
-15.42507,135.5822,344.1,28,,,
-15.42519,135.58261,343.9,28,,,
-15.44269,135.58148,347.2,28,,,
-15.44215,135.58522,347.5,28,,,
-15.43144,135.5874,342.1,28,,,
-15.42805,135.58688,341.3,28,,,
-15.43876,135.58469,349.9,28,,,
-15.41204,135.57637,355.5,28,,,
-15.41828,135.58116,350.3,28,,,
-15.42167,135.58168,347.7,28,,,
-15.40919,135.57211,343.7,28,,,
-15.41259,135.57263,347.1,28,,,
-16.12424,144.31007,341.5,28,,,
-16.11969,144.30925,335.7,28,,,
-16.11602,144.3037,333.5,28,,,
-16.09786,144.30029,338.8,28,,,
-16.07435,144.32518,347.6,28,,,
-16.06981,144.32426,347.9,28,,,
-16.12337,144.31474,341.3,28,,,
-16.11882,144.31393,331.8,28,,,
-14.47484,133.28137,348.6,28,,,
-14.40417,132.29051,340.4,28,,,
-14.40484,132.28546,347.2,28,,,
-14.42103,132.31337,356.8,28,,,
-14.4217,132.30833,367,28,,,
-14.41779,132.3078,367,28,,,
-14.41712,132.31284,356.8,28,,,
-14.41846,132.30276,355.5,28,,,
-14.41913,132.29771,346.3,28,,,
-14.41523,132.29716,367,28,,,
-14.41455,132.30225,353.5,28,,,
-14.41589,132.29213,347.9,28,,,
-14.41389,132.30728,367,28,,,
-14.41199,132.2916,367,28,,,
-14.41265,132.28656,367,28,,,
-14.41065,132.3017,355.1,28,,,
-14.41132,132.29665,367,28,,,
-14.40808,132.29105,367,28,,,
-14.40874,132.28601,367,28,,,
-14.40741,132.29608,353.4,28,,,
-14.27517,129.89998,353.1,28,,,
-14.27003,129.90413,335,28,,,
-14.27061,129.8994,342.2,28,,,
-13.31516,131.06389,343.7,28,,,
-13.02128,130.75464,346.4,28,,,
-12.08288,135.69435,339.1,28,,,
-12.11168,135.6842,344.1,28,,,
-12.07553,135.675,338.9,28,,,
-12.94285,134.28712,367,28,,,
-12.94341,134.28323,341.6,28,,,
-12.93994,134.28271,349.6,28,,,
-12.93757,134.27441,348,28,,,
-12.93189,134.28943,343.5,28,,,
-12.92842,134.28889,348,28,,,
-12.92605,134.28065,349.6,28,,,
-12.9255,134.28453,367,28,,,
-12.92368,134.27238,352.9,28,,,
-12.92203,134.28401,367,28,,,
-12.92257,134.28014,367,28,,,
-12.9191,134.27962,367,28,,,
-12.92076,134.26794,340.3,28,,,
-12.91563,134.2791,336.1,28,,,
-12.91728,134.26743,341.6,28,,,
-12.91741,134.2795,367,28,,,
-12.91911,134.26784,346.2,28,,,
-12.91564,134.26732,340.6,28,,,
-12.93229,134.26167,354.1,28,,,
-12.93284,134.25778,356.9,28,,,
-12.92936,134.25726,350.2,28,,,
-12.92992,134.25336,367,28,,,
-12.92534,134.26065,354.6,28,,,
-12.92589,134.25673,356.5,28,,,
-12.92644,134.25282,351.1,28,,,
-12.92242,134.25623,348.3,28,,,
-12.92297,134.2523,351.9,28,,,
-12.91839,134.2596,347.3,28,,,
-12.91894,134.25569,342.8,28,,,
-12.91949,134.25177,354.7,28,,,
-12.92005,134.24786,356.9,28,,,
-12.92082,134.25612,341.7,28,,,
-12.92139,134.25221,352.1,28,,,
-12.92196,134.24831,347.5,28,,,
-12.91677,134.25951,353.8,28,,,
-12.91791,134.25169,350.2,28,,,
-12.91848,134.24779,355.7,28,,,
-12.9133,134.259,351.5,28,,,
-12.91444,134.25119,345.2,28,,,
-12.91501,134.24727,340.9,28,,,
-13.00018,134.95071,348.5,28,,,
-12.99624,134.9539,367,28,,,
-12.9923,134.95709,343.5,28,,,
-12.9889,134.95659,339.5,28,,,
-12.98265,134.95187,348.7,28,,,
-13.00358,134.9512,348.9,28,,,
-12.91153,134.24677,345.6,28,,,
-12.90625,134.95126,350.3,28,,,
-12.98353,134.82628,341.6,28,,,
-12.07394,135.68568,347.6,28,,,
-13.3022,131.06583,345.2,28,,,
-13.02336,130.73875,367,28,,,
-13.30584,131.07031,342.5,28,,,
-13.53193,130.39639,341.8,28,,,
-14.13933,129.72116,350.7,28,,,
-12.90813,134.27017,335.4,28,,,
-12.90869,134.26628,337.7,28,,,
-12.90522,134.26576,347.3,28,,,
-12.90175,134.26524,336.3,28,,,
-12.90288,134.25746,333.6,28,,,
-14.14162,129.81381,340.9,28,,,
-13.54009,130.40181,340.6,28,,,
-12.52044,130.91786,344.4,28,,,
-12.52297,130.91808,349.2,28,,,
-13.1163,130.22826,342.5,28,,,
-13.11686,130.22397,340.3,28,,,
-13.11247,130.22339,356.4,28,,,
-13.10808,130.22282,350.4,28,,,
-12.40676,134.9393,343.5,28,,,
-12.39999,134.93826,346.6,28,,,
-12.35773,134.40823,347.3,28,,,
-12.35549,134.40833,351.9,28,,,
-12.35205,134.40781,340.9,28,,,
-12.23698,134.95468,345.6,28,,,
-12.23752,134.95102,350.9,28,,,
-12.23414,134.95052,347.5,28,,,
-12.23468,134.94684,347.8,28,,,
-12.36875,135.59299,340.4,28,,,
-12.23792,134.92482,348.4,28,,,
-12.22806,134.96834,349.9,28,,,
-12.23129,134.94633,349.5,28,,,
-12.22414,134.97148,347.8,28,,,
-12.22468,134.96782,341.6,28,,,
-12.22683,134.95317,341.4,28,,,
-12.22737,134.94949,347.7,28,,,
-12.22791,134.94583,348.2,28,,,
-12.23114,134.92378,341.8,28,,,
-12.23168,134.92012,342.4,28,,,
-12.22076,134.97098,341.2,28,,,
-12.22345,134.95265,341.5,28,,,
-12.22399,134.94897,352,28,,,
-12.22453,134.9453,339.6,28,,,
-12.2283,134.9196,353.6,28,,,
-12.22545,134.91541,367,28,,,
-12.22276,134.93379,346.8,28,,,
-12.2233,134.93011,337.8,28,,,
-12.22438,134.92276,337.8,28,,,
-12.22492,134.91908,367,28,,,
-12.21992,134.92961,367,28,,,
-12.22153,134.91858,349.9,28,,,
-12.22207,134.9149,349,28,,,
-13.55754,130.40411,367,28,,,
-13.54634,130.38896,349.2,28,,,
-13.63903,130.00673,352.1,28,,,
-13.63454,130.00613,346.8,28,,,
-13.53953,130.40607,355,28,,,
-12.36929,135.5894,352.9,28,,,
-13.55295,130.40723,337.1,28,,,
-12.48871,134.24753,347.7,28,,,
-12.48672,134.24738,345.5,28,,,
-13.55348,130.40295,337.3,28,,,
-13.55838,130.39925,348.2,28,,,
-13.56221,130.4041,339.4,28,,,
-13.55731,130.40779,338.9,28,,,
-13.55784,130.40355,356.5,28,,,
-12.27313,134.68439,343.4,28,,,
-12.26973,134.68387,343,28,,,
-12.27027,134.68013,342.2,28,,,
-14.14454,129.71701,352.8,28,,,
-13.02284,130.74274,350.9,28,,,
-12.49426,132.95476,338.6,28,,,
-12.55706,132.80119,346.8,28,,,
-12.55335,132.80066,345.1,28,,,
-12.53539,132.87508,354.1,28,,,
-12.53601,132.87068,346.3,28,,,
-12.53232,132.87013,356.2,28,,,
-12.53294,132.86572,345,28,,,
-12.52925,132.86517,351.1,28,,,
-12.53048,132.85634,350.4,28,,,
-12.52863,132.8696,367,28,,,
-12.5274,132.85139,345.2,28,,,
-12.52371,132.85086,353.5,28,,,
-12.52001,132.85031,348.8,28,,,
-12.51693,132.84535,343.3,28,,,
-12.35497,134.90862,344.4,28,,,
-13.54805,130.4109,345.1,28,,,
-14.1671,129.9496,354.4,28,,,
-14.16314,129.94432,356.3,28,,,
-14.16825,129.94025,338.9,28,,,
-14.16768,129.94492,367,28,,,
-12.28425,132.86369,338.5,28,,,
-13.54369,130.41032,355.1,28,,,
-13.54965,130.39809,338.6,28,,,
-12.25617,134.60931,348.2,28,,,
-12.25725,134.60182,336.4,28,,,
-12.25779,134.5981,336.4,28,,,
-12.25671,134.60559,367,28,,,
-12.25438,134.5976,350.3,28,,,
-12.22561,134.62762,352.5,28,,,
-12.22615,134.6239,354.2,28,,,
-12.25959,134.6098,353.7,28,,,
-12.85321,130.69701,343.6,28,,,
-12.25951,134.13136,350.8,28,,,
-13.89022,134.3732,353.7,28,,,
-13.02387,130.7348,349.1,28,,,
-13.01964,130.73425,367,28,,,
-13.5581,130.39984,349.3,28,,,
-13.54333,130.41089,355,28,,,
-13.54769,130.41147,350.4,28,,,
-13.55318,130.40355,345.7,28,,,
-13.54938,130.3987,337.4,28,,,
-13.54614,130.38959,348,28,,,
-13.01706,130.75406,367,28,,,
-12.36822,135.59654,336.5,28,,,
-13.53897,130.41032,344.9,28,,,
-12.70378,132.12125,342,28,,,
-12.28271,133.16779,352.2,28,,,
-14.14393,129.72179,341.9,28,,,
-12.37825,135.59805,345.4,28,,,
-12.38212,135.595,340.6,28,,,
-12.3888,135.59602,338.2,28,,,
-12.38159,135.59857,351.8,28,,,
-12.38546,135.59552,340.2,28,,,
-12.07272,135.67091,355.4,28,,,
-12.37156,135.59706,345.1,28,,,
-12.37491,135.59756,348.3,28,,,
-12.07219,135.67448,348.6,28,,,
-12.07606,135.67143,348.8,28,,,
-12.06939,135.67041,347.2,28,,,
-12.06992,135.66684,339.3,28,,,
-12.37263,135.5899,334.3,28,,,
-12.37209,135.59348,344.8,28,,,
-12.48326,132.98015,344.3,28,,,
-12.44042,132.97008,342.4,28,,,
-12.92796,135.46404,344.5,28,,,
-12.65618,131.30038,367,28,,,
-12.65667,131.29677,367,28,,,
-12.6552,131.30763,342.5,28,,,
-12.65261,131.2962,367,28,,,
-12.65212,131.29982,355.5,28,,,
-12.6531,131.29259,367,28,,,
-12.64855,131.29565,355.4,28,,,
-12.64351,131.30234,346,28,,,
-12.644,131.29872,367,28,,,
-12.63994,131.29817,367,28,,,
-12.39549,135.59706,340.9,28,,,
-12.35921,135.96735,367,28,,,
-12.19207,134.42653,351.6,28,,,
-12.19262,134.42276,347.7,28,,,
-12.18918,134.42224,338.7,28,,,
-12.41461,134.93295,348.8,28,,,
-13.01015,130.741,367,28,,,
-12.39989,135.59044,355.9,28,,,
-14.17222,129.94551,343.9,28,,,
-14.32932,129.91174,343.9,28,,,
-14.32872,129.91647,342.7,28,,,
-14.17164,129.95018,355.9,28,,,
-12.05693,134.21138,347.6,28,,,
-13.88064,129.85707,356.7,28,,,
-13.53137,130.40067,344.3,28,,,
-12.39215,135.59654,350.4,28,,,
-12.39936,135.59401,346.2,28,,,
-12.40163,135.59142,342.3,28,,,
-12.35309,135.96275,351.8,28,,,
-12.34976,135.96225,343.9,28,,,
-13.85248,134.40775,349.4,28,,,
-13.85305,134.40382,347.4,28,,,
-13.84956,134.40331,344.5,28,,,
-13.85013,134.39937,353,28,,,
-13.84721,134.39491,354.3,28,,,
-13.87831,129.87569,352.7,28,,,
-13.87948,129.86639,367,28,,,
-12.35535,135.97037,340.6,28,,,
-13.88856,129.86761,367,28,,,
-13.8789,129.87102,367,28,,,
-13.89252,129.87288,346,28,,,
-13.89194,129.8775,367,28,,,
-13.88402,129.86699,353.2,28,,,
-13.88914,129.86296,342.4,28,,,
-13.88798,129.87227,345.1,28,,,
-13.88739,129.87692,344.7,28,,,
-13.88344,129.87164,347.2,28,,,
-13.8846,129.86235,367,28,,,
-13.88285,129.87631,353.8,28,,,
-13.88519,129.85768,367,28,,,
-12.35482,135.97392,340.3,28,,,
-13.88123,129.85239,367,28,,,
-13.88006,129.86174,355.3,28,,,
-12.35588,135.96683,349,28,,,
-12.35641,135.96327,367,28,,,
-12.35868,135.97089,335.8,28,,,
-12.34096,135.96011,349.2,28,,,
-13.01592,130.72969,352.4,28,,,
-12.34429,135.96063,336.1,28,,,
-13.01644,130.72571,355.9,28,,,
-13.01541,130.73364,340.8,28,,,
-13.01654,130.75803,344.5,28,,,
-13.02016,130.73029,356.8,28,,,
-13.01912,130.73817,350.6,28,,,
-13.01757,130.75008,340,28,,,
-13.01334,130.74951,355.5,28,,,
-13.01489,130.73759,339.5,28,,,
-13.01386,130.74554,348.5,28,,,
-13.14965,130.20987,334.6,28,,,
-13.14987,130.21071,339.1,28,,,
-13.13669,130.209,337.6,28,,,
-13.87038,129.86522,334.8,28,,,
-13.8761,129.85646,367,28,,,
-13.10846,134.90256,347.8,28,,,
-13.10901,134.89882,343,28,,,
-13.87551,129.86115,355.6,28,,,
-13.87493,129.8658,356.1,28,,,
-13.87435,129.87045,344.7,28,,,
-13.87668,129.85176,367,28,,,
-13.87272,129.84641,367,28,,,
-13.87214,129.85112,367,28,,,
-13.87786,129.84232,339.4,28,,,
-13.87155,129.85583,367,28,,,
-13.87727,129.84703,355.9,28,,,
-13.8733,129.84174,367,28,,,
-13.86701,129.85521,342.3,28,,,
-13.87097,129.86055,351.5,28,,,
-12.9733,134.82472,345.4,28,,,
-13.86759,129.85051,354.7,28,,,
-13.86817,129.84581,352.1,28,,,
-13.86875,129.84116,347.9,28,,,
-13.89135,129.88217,343.1,28,,,
-13.88505,129.89551,354.4,28,,,
-13.88681,129.88156,353.5,28,,,
-13.88227,129.88097,367,28,,,
-13.88052,129.89496,349.3,28,,,
-13.8811,129.89027,337.7,28,,,
-12.39762,135.58276,338.3,28,,,
-12.1756,136.29234,338,28,,,
-12.17507,136.29587,334.4,28,,,
-12.17839,136.29639,348.9,28,,,
-12.3626,135.58838,367,28,,,
-13.54121,130.39326,341,28,,,
-12.36648,135.58531,334.4,28,,,
-12.35979,135.58429,337.4,28,,,
-14.12192,130.09398,367,28,,,
-14.11942,130.09509,367,28,,,
-14.11687,130.09796,349.5,28,,,
-12.36594,135.58888,343.1,28,,,
-13.0027,130.73195,367,28,,,
-13.00373,130.72398,334.6,28,,,
-13.10697,130.23141,338.6,28,,,
-13.10202,130.23515,337.9,28,,,
-13.10258,130.23087,345.3,28,,,
-13.09764,130.23457,336.2,28,,,
-13.0982,130.23027,341.3,28,,,
-13.00321,130.72798,352,28,,,
-14.28255,129.91534,351,28,,,
-12.00316,134.26591,354.3,28,,,
-11.99971,134.26541,357,28,,,
-12.00026,134.26158,347.8,28,,,
-14.27799,129.91476,342.5,28,,,
-13.01118,130.73306,348.1,28,,,
-12.36541,135.59247,342.9,28,,,
-12.11115,135.68777,342,28,,,
-13.01066,130.73701,349.8,28,,,
-13.00963,130.74496,348.4,28,,,
-13.00745,130.72853,340,28,,,
-13.0122,130.72513,347.2,28,,,
-13.01169,130.7291,352.1,28,,,
-12.55405,135.16429,355.4,28,,,
-12.55068,135.16377,349.3,28,,,
-12.55121,135.16013,348.8,28,,,
-12.54731,135.16327,355.2,28,,,
-12.54785,135.15961,357.3,28,,,
-12.51698,135.15855,355.1,28,,,
-12.51361,135.15805,341,28,,,
-13.00694,130.7325,351.7,28,,,
-13.00643,130.73647,367,28,,,
-11.95337,135.76822,354.4,28,,,
-11.9539,135.76466,351.9,28,,,
-11.94951,135.77126,337,28,,,
-11.95004,135.76772,341.8,28,,,
-11.94618,135.77075,347.8,28,,,
-11.94285,135.77023,350.2,28,,,
-11.9403,135.7726,334.1,28,,,
-11.93697,135.77209,335.2,28,,,
-11.93364,135.77158,335.2,28,,,
-11.93418,135.76804,341.1,28,,,
-11.93085,135.76752,337.9,28,,,
-12.23691,135.42935,338.3,28,,,
-12.10462,135.70859,349.9,28,,,
-12.10515,135.70505,351.5,28,,,
-12.10569,135.70149,340.5,28,,,
-12.10023,135.71519,367,28,,,
-12.0997,135.71873,347.9,28,,,
-12.10076,135.71164,352.1,28,,,
-12.10182,135.70453,353.3,28,,,
-12.10235,135.70099,356,28,,,
-12.10288,135.69742,347,28,,,
-12.09636,135.71825,340.3,28,,,
-12.09689,135.71469,341.1,28,,,
-12.09902,135.70047,341.3,28,,,
-12.09955,135.69691,346.5,28,,,
-12.14835,135.59871,355.5,28,,,
-12.14889,135.59514,345.4,28,,,
-12.14501,135.59819,342.2,28,,,
-12.14555,135.59462,350.5,28,,,
-12.14221,135.59412,338.1,28,,,
-12.14274,135.59055,335.2,28,,,
-14.35609,133.31172,344.7,28,,,
-14.3367,133.53673,340.6,28,,,
-13.53629,130.39697,350.1,28,,,
-14.34458,133.5334,343.4,28,,,
-13.53685,130.3927,343.1,28,,,
-14.49518,133.78848,367,28,,,
-14.49461,133.79265,347.5,28,,,
-14.49575,133.78432,347.3,28,,,
-14.49376,133.78908,367,28,,,
-14.49435,133.78493,367,28,,,
-14.47937,133.78687,349.3,28,,,
-14.48054,133.77861,341.9,28,,,
-14.47694,133.77806,344.5,28,,,
-14.47216,133.78589,347.7,28,,,
-14.46856,133.78534,356.2,28,,,
-14.46556,133.78056,367,28,,,
-14.4626,133.80162,350.8,28,,,
-14.46319,133.79744,340.3,28,,,
-14.46615,133.77637,354.2,28,,,
-14.46733,133.76794,352.5,28,,,
-14.46793,133.76367,355.2,28,,,
-14.46853,133.7594,349,28,,,
-14.46255,133.77579,367,28,,,
-14.45959,133.79694,367,28,,,
-14.46433,133.76309,367,28,,,
-14.459,133.80113,350.1,28,,,
-14.46018,133.79268,355.3,28,,,
-14.46078,133.78845,339,28,,,
-12.91118,135.46144,341.2,28,,,
-14.46197,133.78,346.9,28,,,
-14.46314,133.77159,354.1,28,,,
-14.46373,133.76735,349.6,28,,,
-14.46493,133.75882,353,28,,,
-14.46553,133.75455,313.1,28,,,
-14.45954,133.77103,367,28,,,
-14.45718,133.7879,346.5,28,,,
-14.45895,133.77524,347.3,28,,,
-14.46014,133.7668,349,28,,,
-14.46073,133.76253,352.5,28,,,
-14.46133,133.75826,367,28,,,
-14.46193,133.75398,367,28,,,
-14.45476,133.77893,367,28,,,
-14.45833,133.75345,367,28,,,
-14.45417,133.78314,339.3,28,,,
-14.45535,133.77469,339.3,28,,,
-14.45594,133.77048,349.5,28,,,
-14.45654,133.76624,355.8,28,,,
-14.45773,133.75772,356.1,28,,,
-14.45116,133.7784,344.3,28,,,
-14.45175,133.77417,354.6,28,,,
-14.45293,133.7657,345.8,28,,,
-14.45353,133.76146,351.6,28,,,
-14.45412,133.75717,351.8,28,,,
-14.45472,133.75291,355.5,28,,,
-14.44992,133.76096,351.7,28,,,
-14.45052,133.75665,354.1,28,,,
-14.45111,133.75238,346.6,28,,,
-14.44691,133.75613,340.9,28,,,
-14.4475,133.75186,353.1,28,,,
-14.4439,133.75133,349.7,28,,,
-14.44449,133.74709,308.8,28,,,
-12.35695,135.95973,337.6,28,,,
-12.35362,135.95921,367,28,,,
-12.35415,135.95567,335.5,28,,,
-12.35029,135.95871,367,28,,,
-12.35082,135.95517,356.2,28,,,
-12.35135,135.95163,349.7,28,,,
-12.34696,135.95819,352.1,28,,,
-12.34749,135.95465,356.3,28,,,
-12.34803,135.95111,356,28,,,
-12.34535,135.95357,367,28,,,
-12.34482,135.95709,347.8,28,,,
-12.34149,135.95659,344.7,28,,,
-12.11502,135.68472,334.1,28,,,
-12.90675,135.46817,340.7,28,,,
-13.53517,130.4055,355.8,28,,,
-13.54234,130.38472,344.9,28,,,
-13.53573,130.40123,354.5,28,,,
-12.32043,134.08864,339,28,,,
-12.31695,134.08812,367,28,,,
-12.31347,134.08762,347.5,28,,,
-12.31402,134.08371,347.9,28,,,
-12.31054,134.08319,346.1,28,,,
-12.11555,135.68117,342.7,28,,,
-14.14742,129.80486,351.4,28,,,
-12.26035,133.16899,351.4,28,,,
-13.89373,134.47397,345,28,,,
-12.66093,132.16751,348.4,28,,,
-12.65842,132.15736,347.4,28,,,
-14.05025,129.80359,352.9,28,,,
-13.23152,135.8694,334.1,28,,,
-13.23539,135.86635,336,28,,,
-12.6986,130.72899,343.7,28,,,
-12.69808,130.73293,347.2,28,,,
-14.05407,129.80734,343.2,28,,,
-13.31465,131.06773,356.2,28,,,
-12.10781,135.68726,333.1,28,,,
-14.1263,129.78766,340.2,28,,,
-14.13307,129.80788,347.4,28,,,
-14.14006,129.78941,344.7,28,,,
-14.13946,129.79416,340.6,28,,,
-14.14404,129.79475,344.5,28,,,
-14.14681,129.8096,367,28,,,
-14.13029,129.793,333.3,28,,,
-12.10728,135.69083,351.4,28,,,
-13.03559,130.7767,348,28,,,
-12.09979,135.64958,367,28,,,
-13.04138,130.76543,348.4,28,,,
-13.04034,130.77332,349.9,28,,,
-14.12571,129.7924,340.7,28,,,
-13.04508,130.76993,347.1,28,,,
-13.03981,130.77728,353.7,28,,,
-13.02869,130.76376,345.6,28,,,
-12.11274,135.67709,339.9,28,,,
-13.02921,130.7598,343.6,28,,,
-13.50791,130.41052,334.4,28,,,
-13.02818,130.7677,352,28,,,
-13.0324,130.76825,341,28,,,
-13.03611,130.77275,348.2,28,,,
-13.03189,130.7722,344.4,28,,,
-14.04949,129.80675,349.8,28,,,
-13.24154,135.87096,333.1,28,,,
-12.11221,135.68065,352.5,28,,,
-13.02447,130.7632,343.8,28,,,
-13.03026,130.75183,342.6,28,,,
-13.02076,130.75864,367,28,,,
-11.45536,130.69722,333.5,28,,,
-14.05007,129.80199,342.8,28,,,
-12.10085,135.64246,349.4,28,,,
-13.02707,130.74329,341.4,28,,,
-11.45891,132.13647,343.1,28,,,
-11.45512,132.13593,346.5,28,,,
-11.45132,132.13541,344.9,28,,,
-11.44817,132.13023,346.5,28,,,
-11.44438,132.12968,349.6,28,,,
-11.44697,132.11096,344,28,,,
-11.44059,132.12912,334.8,28,,,
-11.44123,132.12448,348.1,28,,,
-11.44318,132.11043,350.9,28,,,
-11.44383,132.10573,350.1,28,,,
-11.43744,132.1239,349.5,28,,,
-11.43808,132.11925,335.1,28,,,
-11.44003,132.10516,341.5,28,,,
-11.44068,132.10045,352.4,28,,,
-11.43429,132.11868,356,28,,,
-11.43493,132.11403,338.1,28,,,
-11.43558,132.10931,341.7,28,,,
-11.43623,132.1046,340.8,28,,,
-11.43689,132.09987,348,28,,,
-11.43754,132.09517,334,28,,,
-11.43113,132.11348,354.6,28,,,
-11.43244,132.10405,346.9,28,,,
-11.43309,132.09932,352.6,28,,,
-11.43178,132.10876,354.2,28,,,
-11.42799,132.10823,349.8,28,,,
-11.42864,132.1035,367,28,,,
-11.42929,132.09874,367,28,,,
-12.09926,135.65314,339.5,28,,,
-12.10032,135.64603,355.5,28,,,
-12.09819,135.66029,344.8,28,,,
-12.09873,135.65672,348.6,28,,,
-12.29366,134.80511,342.4,28,,,
-13.02603,130.75124,343.7,28,,,
-11.37237,130.87636,351.2,28,,,
-11.36828,130.87575,346.6,28,,,
-11.36877,130.8721,353.7,28,,,
-11.36926,130.86841,356.1,28,,,
-11.36419,130.87514,339.9,28,,,
-11.36467,130.87146,351.9,28,,,
-11.36517,130.86777,367,28,,,
-12.09751,135.64194,354.1,28,,,
-13.02551,130.75523,349.5,28,,,
-13.02499,130.75923,351.7,28,,,
-11.00238,142.49849,330.8,28,,,
-11.53422,130.27725,344.8,28,,,
-11.53292,130.27562,351.9,28,,,
-11.53589,130.26503,351.1,28,,,
-11.53344,130.27158,354.8,28,,,
-12.29585,134.13667,351.3,28,,,
-12.26974,134.87321,347.9,28,,,
-11.53451,130.26332,367,28,,,
-11.43985,130.3667,353.3,28,,,
-11.5324,130.27966,340,28,,,
-10.98803,142.45128,333.4,28,,,
-11.09279,142.57141,346.9,28,,,
-13.06799,141.99057,336.7,28,,,
-14.27973,129.90057,342.2,28,,,
-11.98721,142.5041,341.1,28,,,
-12.33517,134.13457,367,28,,,
-12.7063,143.32101,343.6,28,,,
-12.12794,141.89537,330.7,28,,,
-12.24439,134.88068,367,28,,,
-12.13101,141.85254,350.1,28,,,
-12.24385,134.88437,344.1,28,,,
-12.33864,134.13509,357.7,28,,,
-10.98286,142.45488,341,28,,,
-11.09798,142.56786,338.9,28,,,
-11.10027,142.55487,347.5,28,,,
-12.34211,134.1356,347.4,28,,,
-10.99529,142.46147,354.1,28,,,
-10.99969,142.46223,339.9,28,,,
-12.3909,134.92931,350.6,28,,,
-12.15482,134.65878,354.4,28,,,
-12.1525,134.65082,367,28,,,
-12.17814,134.66609,356.1,28,,,
-12.28785,134.13161,345.9,28,,,
-12.11361,134.51456,347,28,,,
-12.15537,134.65504,352,28,,,
-12.23708,134.88335,348.7,28,,,
-12.7851,141.8689,340.4,28,,,
-14.192,129.78444,348.6,28,,,
-12.78857,141.87334,343.4,28,,,
-12.24047,134.88385,340.8,28,,,
-12.16396,134.66777,346.8,28,,,
-11.99955,142.4848,331.2,28,,,
-11.0068,142.49921,347.4,28,,,
-12.61851,142.57565,348.9,28,,,
-12.60409,142.58171,342.9,28,,,
-12.57389,142.57635,344.9,28,,,
-12.34962,134.13272,353.2,28,,,
-12.71697,143.31363,338.3,28,,,
-12.30989,134.16252,367,28,,,
-12.16493,134.46877,354.8,28,,,
-12.20182,134.43185,347.2,28,,,
-12.93919,141.83968,340.1,28,,,
-12.21267,134.4296,348.9,28,,,
-12.20979,134.42532,354.5,28,,,
-12.20525,134.43237,341.7,28,,,
-12.24277,134.89172,347.8,28,,,
-11.99116,134.2758,336.8,28,,,
-12.31639,134.09203,347.2,28,,,
-12.29238,134.13615,348.9,28,,,
-12.2889,134.13564,353.2,28,,,
-12.12827,134.67381,335.7,28,,,
-12.15591,134.65132,342.2,28,,,
-12.13562,134.67111,349.7,28,,,
-12.13222,134.67061,341.1,28,,,
-13.02378,141.9283,330.1,28,,,
-12.13957,134.66791,347.8,28,,,
-12.13167,134.67432,333.4,28,,,
-12.97262,141.72076,342.5,28,,,
-12.68451,142.03075,350.4,28,,,
-12.68797,142.03542,348.5,28,,,
-11.07327,142.60428,350.1,28,,,
-12.29475,134.14445,343.8,28,,,
-12.29075,134.13602,353.2,28,,,
-12.22929,134.81808,349.4,28,,,
-12.23268,134.8186,338.8,28,,,
-11.07406,142.59981,340.8,28,,,
-11.99405,134.28015,335.7,28,,,
-12.23654,134.88701,335.9,28,,,
-12.21588,134.8387,335.8,28,,,
-12.21534,134.84239,339.6,28,,,
-12.22643,134.81387,367,28,,,
-11.99916,134.26921,339.1,28,,,
-12.22589,134.81758,340.2,28,,,
-12.22983,134.81438,355.9,28,,,
-12.00394,142.45973,340.6,28,,,
-12.68866,142.03151,355.4,28,,,
-11.01121,142.49997,338.7,28,,,
-12.21556,134.4339,348.8,28,,,
-10.92537,142.26891,330.4,28,,,
-12.33169,134.13405,345.8,28,,,
-10.92177,142.26389,336.7,28,,,
-10.94982,142.36052,336.5,28,,,
